"Scope","Rule","Severity","Category","File","Line","Message","Title","Impact"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.2/Jungle Vol.1/Animations/Bat_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.2/Jungle Vol.1/Animations/Peacock_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.2/River Vol.1/Animations/Kingfisher_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.2/River Vol.1/Animations/Swan_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.2/Sea Vol.1/Animations/Pelican_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.3/Arctic Vol.2/Animations/Puffin_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.3/Farm Vol.2/Animations/Goose_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.3/Farm Vol.2/Animations/Mallard_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.3/Farm Vol.2/Animations/Turkey_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.3/Forest Vol.2/Animations/Cardinal_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.3/Forest Vol.2/Animations/Toucan_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Desert Vol.2/Animations/Vulture_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Desert Vol.2/Animations/Woodpecker_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Island Vol.2/Animations/FlyingFox_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Island Vol.2/Animations/Kakapo_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Island Vol.2/Animations/Kiwi_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Island Vol.2/Animations/Quail_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Jungle Vol.2/Animations/Macaw_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/River Vol.2/Animations/Shoebill_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/_3rdParty/Quirky Series/Ultimate Pack Vol.1/Mega Pack Vol.4/Sea Vol.2/Animations/Seagull_Animations.fbx","0","Mesh 'Mesh' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1002","Moderate","AssetIssue","Assets/Art/Avatars/138 Chill.vrm","0","Mesh 'mesh_char_012.baked' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1003","Moderate","AssetIssue","Assets/Art/Avatars/138 Chill.vrm","0","Mesh 'mesh_char_012.baked' Index Format is 32 bits","Mesh: Index Format is 32 bits","Memory"
"Vendor/generated/other","PAA1002","Moderate","AssetIssue","Assets/Art/Avatars/175 Genesis Gerbil.vrm","0","Mesh 'gerbil01.baked' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1003","Moderate","AssetIssue","Assets/Art/Avatars/175 Genesis Gerbil.vrm","0","Mesh 'gerbil01.baked' Index Format is 32 bits","Mesh: Index Format is 32 bits","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/FishNet/Demos/ColliderRollback/Models/Weapons/Glock.obj","0","Mesh 'Mesh1_Group2_Group1_Model' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"Vendor/generated/other","PAA1000","Moderate","AssetIssue","Assets/FishNet/Demos/ColliderRollback/Models/Weapons/Glock.obj","0","Mesh 'Mesh2_Group3_Group1_Model' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"First-party","PAA1002","Moderate","AssetIssue","Assets/Game/Generated/Avatars/461d9592f370666a/FirstPerson/f4d47697569a3002d373a0f912f0a7d7.asset","0","Mesh 'gerbil01.baked Arms' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"First-party","PAA1002","Moderate","AssetIssue","Assets/Game/Generated/Avatars/44816e438f2e4775/FirstPerson/10c5c602ba83134f2d2315a996f5baaf.asset","0","Mesh 'mesh_char_012.baked Arms' Read/Write is enabled","Mesh: Read/Write enabled","Memory"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/dpad-left.png","0","Asset 'dpad-left.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/start.png","0","Asset 'start.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/buttonNorth.png","0","Asset 'buttonNorth.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/select.png","0","Asset 'select.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/dpad-left.png","0","Asset 'dpad-left.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/buttonEast.png","0","Asset 'buttonEast.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/leftStick.png","0","Asset 'leftStick.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/dpad-up.png","0","Asset 'dpad-up.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/buttonWest.png","0","Asset 'buttonWest.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/buttonEast.png","0","Asset 'buttonEast.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/leftShoulder.png","0","Asset 'leftShoulder.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/rightShoulder.png","0","Asset 'rightShoulder.png' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Packages/com.vrmc.gltf/Resources/UniGLTF/NormalMapExporter.shader","0","Asset 'NormalMapExporter.shader' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/rightTrigger.png","0","Asset 'rightTrigger.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/start.png","0","Asset 'start.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/leftStickPress.png","0","Asset 'leftStickPress.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/leftStickPress.png","0","Asset 'leftStickPress.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/rightStick.png","0","Asset 'rightStick.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/leftTrigger.png","0","Asset 'leftTrigger.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/rightTrigger.png","0","Asset 'rightTrigger.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/dpad-right.png","0","Asset 'dpad-right.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/buttonNorth.png","0","Asset 'buttonNorth.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/buttonEast.png","0","Asset 'buttonEast.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/dpad-down.png","0","Asset 'dpad-down.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/dpad.png","0","Asset 'dpad.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/rightShoulder.png","0","Asset 'rightShoulder.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/select.png","0","Asset 'select.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/rightStick.png","0","Asset 'rightStick.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/rightStickPress.png","0","Asset 'rightStickPress.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/dpad-up.png","0","Asset 'dpad-up.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/dpad.png","0","Asset 'dpad.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/dpad-right.png","0","Asset 'dpad-right.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/rightShoulder.png","0","Asset 'rightShoulder.png' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Packages/com.vrmc.gltf/Resources/UniGLTF/StandardMapExporter.shader","0","Asset 'StandardMapExporter.shader' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/buttonNorth.png","0","Asset 'buttonNorth.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/dpad-down.png","0","Asset 'dpad-down.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/dpad.png","0","Asset 'dpad.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/start.png","0","Asset 'start.png' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Packages/com.vrmc.gltf/Runtime/UniHumanoid/Resources/UniHumanoid/T-Pose.pose.asset","0","Asset 'T-Pose.pose.asset' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Drop Shadow.mat","0","Asset 'LiberationSans SDF - Drop Shadow.mat' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/select.png","0","Asset 'select.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/leftTrigger.png","0","Asset 'leftTrigger.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/select.png","0","Asset 'select.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/buttonSouth.png","0","Asset 'buttonSouth.png' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Assets/TextMesh Pro/Resources/LineBreaking Leading Characters.txt","0","Asset 'LineBreaking Leading Characters.txt' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/rightStick.png","0","Asset 'rightStick.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/dpad-left.png","0","Asset 'dpad-left.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/buttonSouth.png","0","Asset 'buttonSouth.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/PlayStation/buttonNorth.png","0","Asset 'buttonNorth.png' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Outline.mat","0","Asset 'LiberationSans SDF - Outline.mat' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/buttonSouth.png","0","Asset 'buttonSouth.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Xbox/dpad-left.png","0","Asset 'dpad-left.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/dpad-up.png","0","Asset 'dpad-up.png' is in a Resources folder","Resources folder asset","BuildSize"
"Vendor/generated/other","PAA3000","Moderate","AssetIssue","Assets/TextMesh Pro/Resources/Style Sheets/Default Style Sheet.asset","0","Asset 'Default Style Sheet.asset' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/buttonSouth.png","0","Asset 'buttonSouth.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/leftStickPress.png","0","Asset 'leftStickPress.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/buttonWest.png","0","Asset 'buttonWest.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/leftShoulder.png","0","Asset 'leftShoulder.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Nintendo/leftTrigger.png","0","Asset 'leftTrigger.png' is in a Resources folder","Resources folder asset","BuildSize"
"First-party","PAA3000","Moderate","AssetIssue","Assets/Game/UI/Resources/ControllerGlyphs/Generic/buttonWest.png","0","Asset 'buttonWest.png' is in a Resources folder","Resources folder asset","BuildSize"
