"Scope","Rule","Severity","File","Line","Column","Message"
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerHealth.cs","25","22","Name 'landingProtected' does not match rule 'Instance fields (private)'. Suggested name is '_landingProtected'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerMotor.Health.cs","11","23","Name 'landingSeverity' does not match rule 'Instance fields (private)'. Suggested name is '_landingSeverity'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/PortablePdb.cs","490","68","Name 'language_guid' does not match rule 'Static readonly fields (private)'. Suggested name is 'LanguageGuid'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdHitReporter.cs","12","37","Name 'largeRoutes' does not match rule 'Instance fields (private)'. Suggested name is '_largeRoutes'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Metadata/Buffers.cs","26","22","Name 'large_blob' does not match rule 'Instance fields (private)'. Suggested name is '_largeBlob'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Metadata/Buffers.cs","27","22","Name 'large_guid' does not match rule 'Instance fields (private)'. Suggested name is '_largeGuid'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Metadata/Buffers.cs","25","22","Name 'large_string' does not match rule 'Instance fields (private)'. Suggested name is '_largeString'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/AILogCapture.cs","22","74","Name 'lastAccepted' does not match rule 'Instance fields (private)'. Suggested name is '_lastAccepted'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdView.cs","16","50","Name 'lastAlert' does not match rule 'Instance fields (private)'. Suggested name is '_lastAlert'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerAvatarPresentation.cs","55","34","Name 'lastAngles' does not match rule 'Instance fields (private)'. Suggested name is '_lastAngles'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerMotor.cs","110","22","Name 'lastApplicationOwnerTick' does not match rule 'Instance fields (private)'. Suggested name is '_lastApplicationOwnerTick'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerHeldItemPresentation.cs","39","35","Name 'lastBody' does not match rule 'Instance fields (private)'. Suggested name is '_lastBody'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/InputPresentation.cs","20","24","Name 'lastController' does not match rule 'Instance fields (private)'. Suggested name is '_lastController'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/SlingshotPresentation.cs","16","23","Name 'lastDraw' does not match rule 'Instance fields (private)'. Suggested name is '_lastDraw'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartPresentation.cs","41","22","Name 'lastEpoch' does not match rule 'Instance fields (private)'. Suggested name is '_lastEpoch'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/WorldItem.cs","26","21","Name 'lastHeldBy' does not match rule 'Instance fields (private)'. Suggested name is '_lastHeldBy'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/WorldItem.cs","25","22","Name 'lastHeldPose' does not match rule 'Instance fields (private)'. Suggested name is '_lastHeldPose'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerMotor.cs","107","22","Name 'lastImpactSequence' does not match rule 'Instance fields (private)'. Suggested name is '_lastImpactSequence'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/InputPresentation.cs","20","52","Name 'lastMouse' does not match rule 'Instance fields (private)'. Suggested name is '_lastMouse'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Inventory/PlayerInventory.cs","48","22","Name 'lastOperation' does not match rule 'Instance fields (private)'. Suggested name is '_lastOperation'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerMotor.cs","108","22","Name 'lastOwnerRequestId' does not match rule 'Instance fields (private)'. Suggested name is '_lastOwnerRequestId'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/AvatarEditorPanel.cs","19","25","Name 'lastPointer' does not match rule 'Instance fields (private)'. Suggested name is '_lastPointer'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdRegistry.cs","37","24","Name 'lastPresentationTick' does not match rule 'Instance fields (private)'. Suggested name is '_lastPresentationTick'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerNetworkState.Health.cs","56","22","Name 'lastReportedHealth' does not match rule 'Instance fields (private)'. Suggested name is '_lastReportedHealth'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerMotor.cs","105","22","Name 'lastRequestedTick' does not match rule 'Instance fields (private)'. Suggested name is '_lastRequestedTick'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/AILogCapture.cs","22","36","Name 'lastSample' does not match rule 'Instance fields (private)'. Suggested name is '_lastSample'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerAvatarPresentation.cs","54","33","Name 'lastSend' does not match rule 'Instance fields (private)'. Suggested name is '_lastSend'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartNetwork.Prediction.cs","66","22","Name 'lastStateTick' does not match rule 'Instance fields (private)'. Suggested name is '_lastStateTick'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/MvpValidation.cs","161","22","Name 'lastTick' does not match rule 'Instance fields (private)'. Suggested name is '_lastTick'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/MvpValidation.cs","164","23","Name 'lastTime' does not match rule 'Instance fields (private)'. Suggested name is '_lastTime'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LTDescr.cs","51","15","Name 'lastVal' does not match rule 'Instance fields (not private)'. Suggested name is 'LastVal'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LTDescrOptional.cs","12","18","Name 'lastVal' does not match rule 'Properties'. Suggested name is 'LastVal'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/TypeParser.cs","320","17","Name 'last_dot' does not match rule 'Local variables'. Suggested name is 'lastDot'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/ImageWriter.cs","246","21","Name 'last_section' does not match rule 'Local variables'. Suggested name is 'lastSection'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/Processing/WriterProcessor.cs","657","24","Name 'ldArgOC0' does not match rule 'Local variables'. Suggested name is 'ldArgOc0'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/SessionOverlay.cs","17","32","Name 'leave' does not match rule 'Instance fields (private)'. Suggested name is '_leave'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdRegistry.Events.cs","11","43","Name 'ledger' does not match rule 'Instance fields (private)'. Suggested name is '_ledger'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarHandIK.cs","18","31","Name 'left' does not match rule 'Instance fields (private)'. Suggested name is '_left'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarHumanoidIK.cs","20","22","Name 'left' does not match rule 'Instance fields (private)'. Suggested name is '_left'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/SlingshotPresentation.cs","13","25","Name 'left' does not match rule 'Instance fields (private)'. Suggested name is '_left'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerHandPresentation.cs","40","35","Name 'leftContact' does not match rule 'Instance fields (private)'. Suggested name is '_leftContact'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/WorldItem.cs","59","27","Name 'leftHandGrip' does not match rule 'Instance fields (private)'. Suggested name is '_leftHandGrip'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/HeldItemPose.cs","126","34","Name 'leftShoulder' does not match rule 'Instance fields (private)'. Suggested name is '_leftShoulder'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerHeldItemPresentation.cs","31","57","Name 'leftTarget' does not match rule 'Instance fields (private)'. Suggested name is '_leftTarget'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerHeldItemPresentation.cs","46","23","Name 'leftWeight' does not match rule 'Instance fields (private)'. Suggested name is '_leftWeight'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","2914","19","Name 'len' does not match rule 'Instance fields (private)'. Suggested name is '_len'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/ByteBuffer.cs","18","22","Name 'length' does not match rule 'Instance fields (not private)'. Suggested name is 'Length'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","191","22","Name 'length' does not match rule 'Instance fields (not private)'. Suggested name is 'Length'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","2908","18","Name 'length' does not match rule 'Instance fields (not private)'. Suggested name is 'Length'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","2983","18","Name 'length' does not match rule 'Instance fields (not private)'. Suggested name is 'Length'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/TypeParser.cs","34","30","Name 'length' does not match rule 'Instance fields (private)'. Suggested name is '_length'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","2988","21","Name 'lengthRatio' does not match rule 'Instance fields (private)'. Suggested name is '_lengthRatio'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","3882","26","Name 'levelDepths' does not match rule 'Static fields (private)'. Suggested name is '_levelDepths'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","3881","29","Name 'levels' does not match rule 'Static fields (private)'. Suggested name is '_levels'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/AvatarEditorPanel.cs","12","57","Name 'library' does not match rule 'Instance fields (private)'. Suggested name is '_library'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerNetworkState.Health.cs","51","36","Name 'life' does not match rule 'Instance fields (private)'. Suggested name is '_life'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdHitReporter.cs","13","77","Name 'lifeCells' does not match rule 'Instance fields (private)'. Suggested name is '_lifeCells'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarPresentation.cs","72","22","Name 'lifeLocked' does not match rule 'Instance fields (private)'. Suggested name is '_lifeLocked'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/WorldItemRegistry.cs","35","43","Name 'lifecycleBatch' does not match rule 'Instance fields (private)'. Suggested name is '_lifecycleBatch'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerPotionEffects.cs","10","40","Name 'lifetime' does not match rule 'Instance fields (private)'. Suggested name is '_lifetime'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerInputReader.cs","13","82","Name 'lights' does not match rule 'Instance fields (private)'. Suggested name is '_lights'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerInputReader.cs","31","48","Name 'lightsBlocked' does not match rule 'Instance fields (private)'. Suggested name is '_lightsBlocked'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Vehicles/GolfCartNetwork.cs","37","22","Name 'lightsOn' does not match rule 'Instance fields (private)'. Suggested name is '_lightsOn'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","204","14","Name 'linear' does not match rule 'Enum members'. Suggested name is 'Linear'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanSmooth.cs","205","25","Name 'linear' does not match rule 'Methods'. Suggested name is 'Linear'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanSmooth.cs","237","27","Name 'linear' does not match rule 'Methods'. Suggested name is 'Linear'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanSmooth.cs","258","25","Name 'linear' does not match rule 'Methods'. Suggested name is 'Linear'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","2179","25","Name 'linear' does not match rule 'Methods'. Suggested name is 'Linear'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","127","25","Name 'linker_version' does not match rule 'Instance fields (not private)'. Suggested name is 'LinkerVersion'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/ControlsRemapPanel.cs","18","37","Name 'list' does not match rule 'Instance fields (private)'. Suggested name is '_list'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Projectiles/PebbleRegistry.cs","21","49","Name 'live' does not match rule 'Instance fields (private)'. Suggested name is '_live'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Birds/BirdRegistry.cs","30","37","Name 'lives' does not match rule 'Instance fields (private)'. Suggested name is '_lives'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Networking/SteamLobby.cs","22","26","Name 'lobby' does not match rule 'Instance fields (private)'. Suggested name is '_lobby'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/MenuPresenter.cs","14","28","Name 'lobby' does not match rule 'Instance fields (private)'. Suggested name is '_lobby'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/UI/MenuPresenter.cs","27","37","Name 'lobbyEndpoint' does not match rule 'Instance fields (private)'. Suggested name is '_lobbyEndpoint'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerNetworkState.cs","33","36","Name 'localAction' does not match rule 'Instance fields (private)'. Suggested name is '_localAction'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerPresentation.cs","35","24","Name 'localCamera' does not match rule 'Instance fields (private)'. Suggested name is '_localCamera'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerNetworkState.Health.cs","55","22","Name 'localHealthSequence' does not match rule 'Instance fields (private)'. Suggested name is '_localHealthSequence'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Networking/SessionController.cs","74","35","Name 'localInput' does not match rule 'Instance fields (private)'. Suggested name is '_localInput'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Items/WorldItem.cs","22","22","Name 'localLaunchTick' does not match rule 'Instance fields (private)'. Suggested name is '_localLaunchTick'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Networking/SessionBootstrap.cs","8","30","Name 'localNetworking' does not match rule 'Static fields (private)'. Suggested name is '_localNetworking'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","212","5","Name 'localPosition' does not match rule 'Enum members'. Suggested name is 'LocalPosition'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","216","5","Name 'localX' does not match rule 'Enum members'. Suggested name is 'LocalX'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","217","5","Name 'localY' does not match rule 'Enum members'. Suggested name is 'LocalY'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","218","5","Name 'localZ' does not match rule 'Enum members'. Suggested name is 'LocalZ'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","868","22","Name 'local_constant_rid' does not match rule 'Instance fields (not private)'. Suggested name is 'LocalConstantRid'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","891","45","Name 'local_constant_table' does not match rule 'Instance fields (private)'. Suggested name is '_localConstantTable'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","100","28","Name 'local_public_key_token' does not match rule 'Local variables'. Suggested name is 'localPublicKeyToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","889","42","Name 'local_scope_table' does not match rule 'Instance fields (private)'. Suggested name is '_localScopeTable'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","2214","24","Name 'local_sig' does not match rule 'Local constants'. Suggested name is 'localSIG'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/AILogger.cs","17","41","Name 'local_tick' does not match rule 'Instance fields (not private)'. Suggested name is 'LocalTick'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","24","32","Name 'local_var_token' does not match rule 'Instance fields (not private)'. Suggested name is 'LocalVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","671","32","Name 'local_var_token' does not match rule 'Instance fields (not private)'. Suggested name is 'LocalVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeWriter.cs","73","27","Name 'local_var_token' does not match rule 'Local variables'. Suggested name is 'localVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/rocks/Mono.Cecil.Rocks/ILParser.cs","114","27","Name 'local_var_token' does not match rule 'Local variables'. Suggested name is 'localVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeReader.cs","128","73","Name 'local_var_token' does not match rule 'Parameters'. Suggested name is 'localVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeReader.cs","469","127","Name 'local_var_token' does not match rule 'Parameters'. Suggested name is 'localVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeReader.cs","498","115","Name 'local_var_token' does not match rule 'Parameters'. Suggested name is 'localVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","2208","73","Name 'local_var_token' does not match rule 'Parameters'. Suggested name is 'localVarToken'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","867","22","Name 'local_variable_rid' does not match rule 'Instance fields (not private)'. Suggested name is 'LocalVariableRid'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","890","45","Name 'local_variable_table' does not match rule 'Instance fields (private)'. Suggested name is '_localVariableTable'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarAnimationGraph.cs","116","50","Name 'locomotion' does not match rule 'Instance fields (private)'. Suggested name is '_locomotion'."
"First-party","InconsistentNaming","warning","Assets/Game/Editor/BakeTools.cs","12","67","Name 'log' does not match rule 'Instance fields (private)'. Suggested name is '_log'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","975","26","Name 'logError' does not match rule 'Methods'. Suggested name is 'LOGError'."
"First-party","InconsistentNaming","warning","Assets/Game/Editor/BakeTools.cs","13","53","Name 'logTargets' does not match rule 'Instance fields (private)'. Suggested name is '_logTargets'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanAudio.cs","43","25","Name 'longList' does not match rule 'Static fields (private)'. Suggested name is '_longList'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerInputReader.cs","13","35","Name 'look' does not match rule 'Instance fields (private)'. Suggested name is '_look'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarHumanoidIK.cs","22","25","Name 'lookDirection' does not match rule 'Instance fields (private)'. Suggested name is '_lookDirection'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Player/PlayerSeating.cs","26","43","Name 'lookOffset' does not match rule 'Instance fields (private)'. Suggested name is '_lookOffset'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/Appearance/HatCatalog.cs","11","50","Name 'lookup' does not match rule 'Instance fields (private)'. Suggested name is '_lookup'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/Appearance/TattooCatalog.cs","11","53","Name 'lookup' does not match rule 'Instance fields (private)'. Suggested name is '_lookup'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/AvatarRegistry.cs","26","42","Name 'lookup' does not match rule 'Instance fields (private)'. Suggested name is '_lookup'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LTDescr.cs","53","13","Name 'loopCount' does not match rule 'Instance fields (not private)'. Suggested name is 'LoopCount'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacy.cs","220","14","Name 'loopPause' does not match rule 'Methods'. Suggested name is 'LoopPause'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacyExt.cs","253","17","Name 'loopPause' does not match rule 'Methods'. Suggested name is 'LoopPause'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacy.cs","225","14","Name 'loopResume' does not match rule 'Methods'. Suggested name is 'LoopResume'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacyExt.cs","259","17","Name 'loopResume' does not match rule 'Methods'. Suggested name is 'LoopResume'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacy.cs","102","14","Name 'loopTestClamp' does not match rule 'Methods'. Suggested name is 'LoopTestClamp'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacyExt.cs","118","17","Name 'loopTestClamp' does not match rule 'Methods'. Suggested name is 'LoopTestClamp'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacy.cs","109","14","Name 'loopTestPingPong' does not match rule 'Methods'. Suggested name is 'LoopTestPingPong'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacyExt.cs","126","17","Name 'loopTestPingPong' does not match rule 'Methods'. Suggested name is 'LoopTestPingPong'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LTDescr.cs","70","26","Name 'loopType' does not match rule 'Instance fields (not private)'. Suggested name is 'LoopType'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/AILogWriter.cs","26","51","Name 'losses' does not match rule 'Instance fields (private)'. Suggested name is '_losses'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingUnitTests.cs","537","21","Name 'lotsOfCancels' does not match rule 'Methods'. Suggested name is 'LotsOfCancels'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","3475","19","Name 'low_bounds' does not match rule 'Local variables'. Suggested name is 'lowBounds'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","2788","19","Name 'low_bounds' does not match rule 'Local variables'. Suggested name is 'lowBounds'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","21","22","Name 'lower_bound' does not match rule 'Instance fields (private)'. Suggested name is '_lowerBound'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/Runtime/Managing/Transporting/TransportManager.cs","592","17","Name 'lowestMTU' does not match rule 'Local variables'. Suggested name is 'lowestMtu'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Testing/TestingIssue.cs","7","10","Name 'lt' does not match rule 'Instance fields (private)'. Suggested name is '_lt'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingUnitTests.cs","21","21","Name 'lt1Id' does not match rule 'Instance fields (private)'. Suggested name is '_lt1Id'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingUnitTests.cs","22","25","Name 'lt2' does not match rule 'Instance fields (private)'. Suggested name is '_lt2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingUnitTests.cs","23","25","Name 'lt3' does not match rule 'Instance fields (private)'. Suggested name is '_lt3'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingUnitTests.cs","24","25","Name 'lt4' does not match rule 'Instance fields (private)'. Suggested name is '_lt4'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/PathSpline.cs","10","21","Name 'ltLogo' does not match rule 'Instance fields (private)'. Suggested name is '_ltLogo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacy.cs","19","21","Name 'ltLogo' does not match rule 'Instance fields (private)'. Suggested name is '_ltLogo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/TestingZLegacyExt.cs","21","23","Name 'ltLogo' does not match rule 'Instance fields (private)'. Suggested name is '_ltLogo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Examples/Scripts/PathSpline.cs","11","21","Name 'ltLogo2' does not match rule 'Instance fields (private)'. Suggested name is '_ltLogo2'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LTDescrOptional.cs","20","16","Name 'ltRect' does not match rule 'Properties'. Suggested name is 'LTRect'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","14","65","Name 'm_AssemblyCache' does not match rule 'Instance fields (private)'. Suggested name is '_mAssemblyCache'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","13","35","Name 'm_AssemblyReferences' does not match rule 'Instance fields (private)'. Suggested name is '_mAssemblyReferences'."
